Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Percent Electric Vehicles
September 30 2018,Pend Oreille,WA,Truck,0,0,0,5924,0.00
September 30 2018,Pierce,WA,Passenger,1324,1352,2676,551271,0.48
September 30 2018,Pierce,WA,Truck,0,0,0,143060,0.00
September 30 2018,San Juan,WA,Passenger,175,72,247,14668,1.66
September 30 2018,San Juan,WA,Truck,0,0,0,5955,0.00
September 30 2018,Skagit,WA,Passenger,240,194,434,93552,0.46
September 30 2018,Skagit,WA,Truck,1,0,1,33252,0.00
September 30 2018,Skamania,WA,Passenger,14,10,24,8859,0.27
September 30 2018,Skamania,WA,Truck,0,0,0,4100,0.00
September 30 2018,Snohomish,WA,Passenger,2543,1449,3992,535636,0.74
September 30 2018,Snohomish,WA,Truck,1,0,1,125275,0.00
September 30 2018,Spokane,WA,Passenger,366,379,745,314766,0.24
September 30 2018,Spokane,WA,Truck,1,0,1,97433,0.00
September 30 2018,Stevens,WA,Passenger,15,29,44,31938,0.14
September 30 2018,Stevens,WA,Truck,0,0,0,19130,0.00
September 30 2018,Thurston,WA,Passenger,647,575,1222,200678,0.61
September 30 2018,Thurston,WA,Truck,0,0,0,56569,0.00
September 30 2018,Wahkiakum,WA,Passenger,2,3,5,2902,0.17
September 30 2018,Wahkiakum,WA,Truck,0,0,0,1663,0.00
September 30 2018,Walla Walla,WA,Passenger,36,51,87,36597,0.24
September 30 2018,Walla Walla,WA,Truck,0,0,0,13913,0.00
September 30 2018,Whatcom,WA,Passenger,689,348,1037,151153,0.68
September 30 2018,Whatcom,WA,Truck,2,0,2,43471,0.00
September 30 2018,Whitman,WA,Passenger,19,35,54,23123,0.23
September 30 2018,Whitman,WA,Truck,0,0,0,8745,0.00
September 30 2018,Yakima,WA,Passenger,69,102,171,167559,0.10
September 30 2018,Yakima,WA,Truck,0,0,0,60512,0.00
October 31 2018,Russell,AL,Passenger,1,0,1,17,5.56
October 31 2018,Baxter,AR,Passenger,0,1,1,1,50.00
October 31 2018,Alameda,CA,Passenger,0,2,2,106,1.85
October 31 2018,San Diego,CA,Passenger,0,1,1,1077,0.09
October 31 2018,El Paso,CO,Passenger,1,1,2,263,0.75
October 31 2018,New London,CT,Passenger,0,1,1,107,0.93
October 31 2018,Duval,FL,Passenger,1,0,1,109,0.91
October 31 2018,Miami-Dade,FL,Passenger,0,1,1,45,2.17
October 31 2018,Dekalb,GA,Passenger,1,0,1,29,3.33
October 31 2018,Fulton,GA,Passenger,0,1,1,25,3.85
October 31 2018,Honolulu,HI,Passenger,0,1,1,152,0.65
October 31 2018,Monroe,IL,Passenger,1,0,1,1,50.00
October 31 2018,Saint Clair,IL,Passenger,0,1,1,95,1.04
October 31 2018,Leavenworth,KS,Passenger,0,1,1,59,1.67
October 31 2018,Hardin,KY,Passenger,0,1,1,52,1.89
October 31 2018,Caddo,LA,Passenger,0,1,1,11,8.33
October 31 2018,Nantucket,MA,Passenger,1,0,1,2,33.33
October 31 2018,Anne Arundel,MD,Passenger,0,2,2,257,0.77
October 31 2018,Calvert,MD,Passenger,0,1,1,31,3.12
October 31 2018,Elko,NV,Passenger,0,1,1,0,100.00
October 31 2018,New York,NY,Passenger,0,1,1,37,2.63
October 31 2018,Saratoga,NY,Passenger,1,0,1,40,2.44
October 31 2018,Garfield,OK,Passenger,1,0,1,14,6.67
October 31 2018,Marion,OR,Passenger,1,0,1,26,3.70
October 31 2018,Washington,OR,Passenger,0,1,1,139,0.71
October 31 2018,Bexar,TX,Passenger,1,0,1,250,0.40
October 31 2018,Dallas,TX,Passenger,0,1,1,32,3.03
October 31 2018,Guadalupe,TX,Passenger,1,0,1,23,4.17
October 31 2018,Nueces,TX,Passenger,1,0,1,39,2.50
October 31 2018,Arlington,VA,Passenger,0,1,1,74,1.33
October 31 2018,Fairfax,VA,Passenger,1,3,4,355,1.11
October 31 2018,Prince William,VA,Passenger,0,1,1,128,0.78
October 31 2018,Virginia Beach City,VA,Passenger,1,0,1,245,0.41
October 31 2018,,WA,Passenger,0,0,0,68,0.00
October 31 2018,,WA,Truck,0,0,0,21,0.00
October 31 2018,Adams,WA,Passenger,5,6,11,13027,0.08
October 31 2018,Adams,WA,Truck,0,0,0,5311,0.00
October 31 2018,Asotin,WA,Passenger,11,10,21,12995,0.16
October 31 2018,Asotin,WA,Truck,0,0,0,6864,0.00
October 31 2018,Benton,WA,Passenger,198,220,418,135135,0.31
October 31 2018,Benton,WA,Truck,0,0,0,42551,0.00
October 31 2018,Chelan,WA,Passenger,138,66,204,55390,0.37
October 31 2018,Chelan,WA,Truck,0,0,0,22686,0.00
October 31 2018,Clallam,WA,Passenger,148,134,282,51635,0.54
October 31 2018,Clallam,WA,Truck,0,0,0,22313,0.00
October 31 2018,Clark,WA,Passenger,1173,853,2026,315565,0.64
October 31 2018,Clark,WA,Truck,0,0,0,81490,0.00
October 31 2018,Columbia,WA,Passenger,2,2,4,2439,0.16
October 31 2018,Columbia,WA,Truck,0,0,0,1559,0.00
October 31 2018,Cowlitz,WA,Passenger,71,101,172,73546,0.23
October 31 2018,Cowlitz,WA,Truck,0,0,0,29527,0.00
October 31 2018,Douglas,WA,Passenger,52,33,85,28265,0.30
October 31 2018,Douglas,WA,Truck,0,0,0,12344,0.00
October 31 2018,Ferry,WA,Passenger,3,2,5,4522,0.11
October 31 2018,Ferry,WA,Truck,0,0,0,3700,0.00
October 31 2018,Franklin,WA,Passenger,36,70,106,59958,0.18
October 31 2018,Franklin,WA,Truck,0,0,0,19544,0.00
October 31 2018,Garfield,WA,Passenger,1,1,2,1371,0.15
October 31 2018,Garfield,WA,Truck,0,0,0,972,0.00
October 31 2018,Grant,WA,Passenger,37,63,100,66154,0.15
October 31 2018,Grant,WA,Truck,0,0,0,27322,0.00
October 31 2018,Grays Harbor,WA,Passenger,66,77,143,48958,0.29
October 31 2018,Grays Harbor,WA,Truck,0,0,0,21200,0.00
October 31 2018,Island,WA,Passenger,255,244,499,66550,0.74
October 31 2018,Island,WA,Truck,0,0,0,22170,0.00
October 31 2018,Jefferson,WA,Passenger,168,113,281,25389,1.09
October 31 2018,Jefferson,WA,Truck,0,0,0,9850,0.00
October 31 2018,King,WA,Passenger,14954,6422,21376,1379573,1.53
October 31 2018,King,WA,Truck,7,1,8,184254,0.00
October 31 2018,Kitsap,WA,Passenger,906,547,1453,186609,0.77
October 31 2018,Kitsap,WA,Truck,1,0,1,55244,0.00
October 31 2018,Kittitas,WA,Passenger,62,44,106,30798,0.34
October 31 2018,Kittitas,WA,Truck,0,0,0,14870,0.00
October 31 2018,Klickitat,WA,Passenger,25,37,62,15685,0.39
October 31 2018,Klickitat,WA,Truck,0,0,0,8408,0.00
October 31 2018,Lewis,WA,Passenger,90,82,172,60327,0.28
October 31 2018,Lewis,WA,Truck,0,0,0,26838,0.00
October 31 2018,Lincoln,WA,Passenger,3,7,10,7840,0.13
October 31 2018,Lincoln,WA,Truck,0,0,0,4673,0.00
October 31 2018,Mason,WA,Passenger,111,106,217,48263,0.45
October 31 2018,Mason,WA,Truck,0,0,0,21114,0.00
October 31 2018,Okanogan,WA,Passenger,16,25,41,27081,0.15
October 31 2018,Okanogan,WA,Truck,0,0,0,17308,0.00
October 31 2018,Pacific,WA,Passenger,21,24,45,16187,0.28
October 31 2018,Pacific,WA,Truck,0,0,0,7952,0.00
October 31 2018,Pend Oreille,WA,Passenger,6,4,10,9757,0.10
October 31 2018,Pend Oreille,WA,Truck,0,0,0,5920,0.00
October 31 2018,Pierce,WA,Passenger,1404,1389,2793,552956,0.50
October 31 2018,Pierce,WA,Truck,0,0,0,143321,0.00
October 31 2018,San Juan,WA,Passenger,183,73,256,14708,1.71
October 31 2018,San Juan,WA,Truck,0,0,0,5971,0.00
October 31 2018,Skagit,WA,Passenger,261,198,459,93727,0.49
October 31 2018,Skagit,WA,Truck,1,0,1,33326,0.00
October 31 2018,Skamania,WA,Passenger,17,11,28,8882,0.31
October 31 2018,Skamania,WA,Truck,0,0,0,4119,0.00
October 31 2018,Snohomish,WA,Passenger,2664,1498,4162,537078,0.77
October 31 2018,Snohomish,WA,Truck,1,0,1,125360,0.00
October 31 2018,Spokane,WA,Passenger,393,388,781,315875,0.25
October 31 2018,Spokane,WA,Truck,1,0,1,97685,0.00
October 31 2018,Stevens,WA,Passenger,16,30,46,32030,0.14
October 31 2018,Stevens,WA,Truck,0,0,0,19159,0.00
October 31 2018,Thurston,WA,Passenger,696,600,1296,201130,0.64
October 31 2018,Thurston,WA,Truck,0,0,0,56722,0.00
October 31 2018,Wahkiakum,WA,Passenger,2,3,5,2913,0.17
October 31 2018,Wahkiakum,WA,Truck,0,0,0,1665,0.00
October 31 2018,Walla Walla,WA,Passenger,38,51,89,36646,0.24
October 31 2018,Walla Walla,WA,Truck,0,0,0,13911,0.00
October 31 2018,Whatcom,WA,Passenger,727,357,1084,151499,0.71
October 31 2018,Whatcom,WA,Truck,2,0,2,43620,0.00
October 31 2018,Whitman,WA,Passenger,18,35,53,23183,0.23
October 31 2018,Whitman,WA,Truck,0,0,0,8760,0.00
October 31 2018,Yakima,WA,Passenger,74,104,178,167701,0.11
October 31 2018,Yakima,WA,Truck,0,0,0,60588,0.00
November 30 2018,Russell,AL,Passenger,1,0,1,16,5.88
November 30 2018,Baxter,AR,Passenger,0,1,1,1,50.00
November 30 2018,Alameda,CA,Passenger,0,2,2,105,1.87
November 30 2018,San Diego,CA,Passenger,0,1,1,1053,0.09
November 30 2018,El Paso,CO,Passenger,1,1,2,260,0.76
November 30 2018,New London,CT,Passenger,0,1,1,106,0.93
November 30 2018,Duval,FL,Passenger,1,0,1,106,0.93
November 30 2018,Miami-Dade,FL,Passenger,0,1,1,44,2.22
November 30 2018,Dekalb,GA,Passenger,1,0,1,27,3.57
November 30 2018,Fulton,GA,Passenger,0,1,1,25,3.85
November 30 2018,Honolulu,HI,Passenger,0,1,1,150,0.66
November 30 2018,Monroe,IL,Passenger,1,0,1,1,50.00
November 30 2018,Saint Clair,IL,Passenger,0,1,1,96,1.03
November 30 2018,Leavenworth,KS,Passenger,0,1,1,56,1.75
November 30 2018,Hardin,KY,Passenger,0,1,1,48,2.04
November 30 2018,Caddo,LA,Passenger,0,1,1,11,8.33
November 30 2018,Nantucket,MA,Passenger,1,0,1,2,33.33
November 30 2018,Anne Arundel,MD,Passenger,0,2,2,255,0.78
November 30 2018,Calvert,MD,Passenger,0,1,1,29,3.33
November 30 2018,Elko,NV,Passenger,0,1,1,0,100.00
November 30 2018,New York,NY,Passenger,0,1,1,37,2.63
November 30 2018,Saratoga,NY,Passenger,1,0,1,41,2.38
November 30 2018,Garfield,OK,Passenger,1,0,1,12,7.69
November 30 2018,Marion,OR,Passenger,1,0,1,26,3.70
November 30 2018,Washington,OR,Passenger,0,1,1,135,0.74
November 30 2018,Bexar,TX,Passenger,1,0,1,240,0.41
November 30 2018,Dallas,TX,Passenger,0,1,1,30,3.23
November 30 2018,Guadalupe,TX,Passenger,1,0,1,22,4.35
November 30 2018,Nueces,TX,Passenger,1,0,1,39,2.50
November 30 2018,Arlington,VA,Passenger,0,1,1,73,1.35
November 30 2018,Fairfax,VA,Passenger,1,3,4,346,1.14
November 30 2018,Prince William,VA,Passenger,0,1,1,126,0.79
November 30 2018,Virginia Beach City,VA,Passenger,1,0,1,237,0.42
November 30 2018,,WA,Passenger,0,0,0,69,0.00
November 30 2018,,WA,Truck,0,0,0,24,0.00
November 30 2018,Adams,WA,Passenger,5,6,11,13057,0.08
November 30 2018,Adams,WA,Truck,0,0,0,5323,0.00
November 30 2018,Asotin,WA,Passenger,11,10,21,13017,0.16
November 30 2018,Asotin,WA,Truck,0,0,0,6851,0.00
November 30 2018,Benton,WA,Passenger,215,227,442,135412,0.33
November 30 2018,Benton,WA,Truck,0,0,0,42563,0.00
November 30 2018,Chelan,WA,Passenger,152,67,219,55527,0.39
November 30 2018,Chelan,WA,Truck,0,0,0,22704,0.00
November 30 2018,Clallam,WA,Passenger,158,136,294,51687,0.57
November 30 2018,Clallam,WA,Truck,0,0,0,22364,0.00
November 30 2018,Clark,WA,Passenger,1214,868,2082,316191,0.65
November 30 2018,Clark,WA,Truck,0,0,0,81640,0.00
November 30 2018,Columbia,WA,Passenger,2,2,4,2448,0.16
November 30 2018,Columbia,WA,Truck,0,0,0,1558,0.00
November 30 2018,Cowlitz,WA,Passenger,70,106,176,73780,0.24
November 30 2018,Cowlitz,WA,Truck,0,0,0,29586,0.00
November 30 2018,Douglas,WA,Passenger,54,34,88,28337,0.31
November 30 2018,Douglas,WA,Truck,0,0,0,12381,0.00
November 30 2018,Ferry,WA,Passenger,3,2,5,4502,0.11
November 30 2018,Ferry,WA,Truck,0,0,0,3710,0.00
November 30 2018,Franklin,WA,Passenger,39,68,107,60127,0.18
November 30 2018,Franklin,WA,Truck,0,0,0,19598,0.00
November 30 2018,Garfield,WA,Passenger,1,1,2,1365,0.15
November 30 2018,Garfield,WA,Truck,0,0,0,979,0.00
November 30 2018,Grant,WA,Passenger,36,65,101,66286,0.15
November 30 2018,Grant,WA,Truck,0,0,0,27382,0.00
November 30 2018,Grays Harbor,WA,Passenger,67,81,148,49107,0.30
November 30 2018,Grays Harbor,WA,Truck,0,0,0,21257,0.00
November 30 2018,Island,WA,Passenger,278,254,532,66663,0.79
November 30 2018,Island,WA,Truck,0,0,0,22224,0.00
November 30 2018,Jefferson,WA,Passenger,176,117,293,25413,1.14
November 30 2018,Jefferson,WA,Truck,0,0,0,9850,0.00
November 30 2018,King,WA,Passenger,15696,6596,22292,1380082,1.59
November 30 2018,King,WA,Truck,6,1,7,184092,0.00
November 30 2018,Kitsap,WA,Passenger,944,564,1508,187112,0.80
November 30 2018,Kitsap,WA,Truck,1,0,1,55273,0.00
November 30 2018,Kittitas,WA,Passenger,68,46,114,30813,0.37
November 30 2018,Kittitas,WA,Truck,0,0,0,14905,0.00
November 30 2018,Klickitat,WA,Passenger,24,37,61,15725,0.39
November 30 2018,Klickitat,WA,Truck,0,0,0,8439,0.00
November 30 2018,Lewis,WA,Passenger,93,82,175,60503,0.29
November 30 2018,Lewis,WA,Truck,0,0,0,26869,0.00
November 30 2018,Lincoln,WA,Passenger,3,7,10,7853,0.13
November 30 2018,Lincoln,WA,Truck,0,0,0,4683,0.00
November 30 2018,Mason,WA,Passenger,114,109,223,48353,0.46
November 30 2018,Mason,WA,Truck,0,0,0,21123,0.00
November 30 2018,Okanogan,WA,Passenger,16,26,42,27100,0.15
November 30 2018,Okanogan,WA,Truck,0,0,0,17309,0.00
November 30 2018,Pacific,WA,Passenger,23,24,47,16222,0.29
November 30 2018,Pacific,WA,Truck,0,0,0,7932,0.00
November 30 2018,Pend Oreille,WA,Passenger,5,4,9,9731,0.09
November 30 2018,Pend Oreille,WA,Truck,0,0,0,5901,0.00
November 30 2018,Pierce,WA,Passenger,1475,1426,2901,554141,0.52
November 30 2018,Pierce,WA,Truck,0,0,0,143548,0.00
November 30 2018,San Juan,WA,Passenger,188,73,261,14712,1.74
November 30 2018,San Juan,WA,Truck,0,0,0,5976,0.00
November 30 2018,Skagit,WA,Passenger,270,200,470,93934,0.50
November 30 2018,Skagit,WA,Truck,1,0,1,33351,0.00
November 30 2018,Skamania,WA,Passenger,17,13,30,8888,0.34
November 30 2018,Skamania,WA,Truck,0,0,0,4125,0.00
November 30 2018,Snohomish,WA,Passenger,2818,1532,4350,538042,0.80
November 30 2018,Snohomish,WA,Truck,1,0,1,125400,0.00
November 30 2018,Spokane,WA,Passenger,423,393,816,316754,0.26
November 30 2018,Spokane,WA,Truck,1,0,1,97917,0.00
November 30 2018,Stevens,WA,Passenger,18,29,47,32009,0.15
November 30 2018,Stevens,WA,Truck,0,0,0,19182,0.00
November 30 2018,Thurston,WA,Passenger,744,616,1360,201540,0.67
November 30 2018,Thurston,WA,Truck,0,0,0,56836,0.00
November 30 2018,Wahkiakum,WA,Passenger,2,3,5,2912,0.17
November 30 2018,Wahkiakum,WA,Truck,0,0,0,1666,0.00
November 30 2018,Walla Walla,WA,Passenger,40,53,93,36735,0.25
November 30 2018,Walla Walla,WA,Truck,0,0,0,13906,0.00
November 30 2018,Whatcom,WA,Passenger,759,372,1131,151790,0.74
November 30 2018,Whatcom,WA,Truck,2,0,2,43713,0.00
November 30 2018,Whitman,WA,Passenger,18,37,55,23212,0.24
November 30 2018,Whitman,WA,Truck,0,0,0,8760,0.00
November 30 2018,Yakima,WA,Passenger,81,106,187,167919,0.11
November 30 2018,Yakima,WA,Truck,0,0,0,60595,0.00
December 31 2018,Montgomery,AL,Passenger,0,1,1,25,3.85
December 31 2018,Russell,AL,Passenger,1,0,1,16,5.88
December 31 2018,Alameda,CA,Passenger,0,2,2,102,1.92
December 31 2018,San Diego,CA,Passenger,0,1,1,1028,0.10
December 31 2018,El Paso,CO,Passenger,1,1,2,254,0.78
December 31 2018,New London,CT,Passenger,0,1,1,104,0.95
December 31 2018,Duval,FL,Passenger,1,0,1,102,0.97
December 31 2018,Miami-Dade,FL,Passenger,0,1,1,42,2.33
December 31 2018,Dekalb,GA,Passenger,1,0,1,27,3.57
December 31 2018,Fulton,GA,Passenger,0,1,1,26,3.70
December 31 2018,Honolulu,HI,Passenger,0,1,1,144,0.69
December 31 2018,Monroe,IL,Passenger,1,0,1,1,50.00
December 31 2018,Saint Clair,IL,Passenger,0,1,1,93,1.06
December 31 2018,Leavenworth,KS,Passenger,0,1,1,56,1.75
December 31 2018,Caddo,LA,Passenger,0,1,1,10,9.09
December 31 2018,Nantucket,MA,Passenger,1,0,1,2,33.33
December 31 2018,Anne Arundel,MD,Passenger,0,2,2,249,0.80
December 31 2018,Calvert,MD,Passenger,0,1,1,28,3.45
December 31 2018,Elko,NV,Passenger,0,1,1,0,100.00
December 31 2018,New York,NY,Passenger,0,1,1,36,2.70
December 31 2018,Saratoga,NY,Passenger,1,0,1,39,2.50
December 31 2018,Garfield,OK,Passenger,1,0,1,12,7.69
December 31 2018,Marion,OR,Passenger,1,0,1,24,4.00
December 31 2018,Washington,OR,Passenger,0,1,1,131,0.76
